id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn05179_c0	=>	c0	(TBepi2057.genome.CDS.1510) or (TBepi2057.genome.CDS.1508) or (TBepi2057.genome.CDS.1509) or (TBepi2057.genome.CDS.1511)	L-Isoleucine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00322[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00322[c0]
rxn00526_c0	=>	c0	TBepi2057.genome.CDS.1192	L-arogenate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00616[c0] => (1) cpd00011[c0] + (1) cpd00069[c0] + (1) cpd00005[c0]
rxn08086_c0	=>	c0	(TBepi2057.genome.CDS.1306) or (TBepi2057.genome.CDS.984)	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)_c0	Unknown	Unknown	None	(1) cpd15327[c0] + (1) cpd15277[c0] => (1) cpd11493[c0] + (1) cpd15524[c0]
rxn01548_c0	<=>	c0	TBepi2057.genome.CDS.1522	guanosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00311[c0] <=> (1) cpd00475[c0] + (1) cpd00207[c0]
rxn05449_c0	=>	c0	TBepi2057.genome.CDS.1446	12-methyl-trans-tridec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11564[c0] => (1) cpd11565[c0] + (1) cpd00003[c0]
rxn05459_c0	<=>	c0	TBepi2057.genome.CDS.1147	stearyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11573[c0] + (1) cpd00010[c0] <=> (1) cpd11493[c0] + (1) cpd00327[c0]
rxn05323_c0	<=	c0	TBepi2057.genome.CDS.1446	Tetradecanoyl-[acyl-carrier protein]:malonyl-CoA_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd11466[c0] <= (1) cpd00067[c0] + (1) cpd11467[c0] + (1) cpd00004[c0]
rxn03084_c0	=>	c0	(TBepi2057.genome.CDS.1008) and (TBepi2057.genome.CDS.1006) and (TBepi2057.genome.CDS.1007)	5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00053[c0] + (1) cpd02678[c0] => (1) cpd00067[c0] + (1) cpd02826[c0] + (1) cpd00009[c0] + (1) cpd00023[c0] + (1) cpd00008[c0]
rxn00011_c0	<=	c0	((TBepi2057.genome.CDS.1455) and (TBepi2057.genome.CDS.1456)) or (TBepi2057.genome.CDS.1232)	pyruvate:thiamin diphosphate acetaldehydetransferase_c0	Unknown	Unknown	None	(1) cpd03049[c0] + (1) cpd00011[c0] <= (1) cpd00067[c0] + (1) cpd00020[c0] + (1) cpd00056[c0]
rxn05252_c0	=>	c0	(TBepi2057.genome.CDS.980) or (TBepi2057.genome.CDS.981)	FACOAL170(ISO)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00010[c0] + (1) cpd11431[c0] => (1) cpd00018[c0] + (1) cpd11432[c0] + (1) cpd00012[c0]
rxn05466_c0	<=>	c0	TBepi2057.genome.CDS.1497	Ammonia transport via diffusion_c0	Unknown	Unknown	None	(1) cpd00013[e0] <=> (1) cpd00013[c0]
rxn08707_c0	<=>	c0	TBepi2057.genome.CDS.1405	Heme O synthase_c0	Unknown	Unknown	None	(1) cpd00028[c0] + (1) cpd00001[c0] + (1) cpd00350[c0] <=> (1) cpd00012[c0] + (1) cpd11313[c0]
rxn02476_c0	<=>	c0	(TBepi2057.genome.CDS.1529) or (TBepi2057.genome.CDS.1493)	Phosphoenolpyruvate:3-phosphoshikimate_c0	Unknown	Unknown	None	(1) cpd02030[c0] + (1) cpd00061[c0] <=> (1) cpd00932[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn01870_c0	<=>	c0	TBepi2057.genome.CDS.1013	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd00802[c0] <=> (1) cpd00448[c0] + (1) cpd00095[c0]
rxn04954_c0	<=>	c0	TBepi2057.genome.CDS.1638	5-methyltetrahydrofolate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00345[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00125[c0]
rxn01575_c0	<=>	c0	(TBepi2057.genome.CDS.1051) or (TBepi2057.genome.CDS.1460)	L-Isoleucine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00024[c0] + (1) cpd00322[c0] <=> (1) cpd00508[c0] + (1) cpd00023[c0]
rxn02342_c0	<=>	c0	TBepi2057.genome.CDS.1232	2-(alpha-Hydroxyethyl)thiamine diphosphate:lipoamide_c0	Unknown	Unknown	None	(1) cpd00213[c0] + (1) cpd03049[c0] <=> (1) cpd00836[c0] + (1) cpd00056[c0]
rxn00781_c0	<=>	c0	TBepi2057.genome.CDS.1263	D-Glyceraldehyde-3-phosphate:NAD+ oxidoreductase(phosphorylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00009[c0] + (1) cpd00003[c0] <=> (1) cpd00004[c0] + (1) cpd00203[c0]
rxn00973_c0	<=>	c0	() and () and () and () and (TBepi2057.genome.CDS.972)	citrate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00137[c0] <=> (1) cpd00260[c0]
rxn00529_c0	=>	c0	TBepi2057.genome.CDS.1301	L-Tyrosine carboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00069[c0] => (1) cpd00374[c0] + (1) cpd00011[c0]
rxn01985_c0	<=>	c0	TBepi2057.genome.CDS.1522	Deoxyinosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd03279[c0] + (1) cpd00009[c0] <=> (1) cpd00226[c0] + (1) cpd00509[c0]
rxn00515_c0	<=>	c0	TBepi2057.genome.CDS.1482	ATP:nucleoside-diphosphate phosphatransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00090[c0] <=> (1) cpd00068[c0] + (1) cpd00008[c0]
rxn01025_c0	=>	c0	TBepi2057.genome.CDS.1732	5-Methylcytosine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd01587[c0] + (1) cpd00001[c0] => (1) cpd00151[c0] + (1) cpd00013[c0]
rxn02011_c0	=>	c0	TBepi2057.genome.CDS.1707	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:meso-2,6-_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00525[c0] + (1) cpd00516[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd02964[c0] + (1) cpd00008[c0]
rxn02186_c0	<=>	c0	TBepi2057.genome.CDS.1457	2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00668[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd02498[c0]
rxn00917_c0	=>	c0	TBepi2057.genome.CDS.1919	Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00497[c0] + (1) cpd00001[c0] + (1) cpd00053[c0] => (1) cpd00067[c0] + (1) cpd00018[c0] + (1) cpd00126[c0] + (1) cpd00012[c0] + (1) cpd00023[c0]
rxn09113_c0	<=>	c0	(TBepi2057.genome.CDS.1190) or (TBepi2057.genome.CDS.1416) or (TBepi2057.genome.CDS.1360)	Phosphatidylglycerol synthase (n-C18:0)_c0	Unknown	Unknown	None	(1) cpd15421[c0] + (1) cpd00080[c0] <=> (1) cpd15547[c0] + (1) cpd00046[c0]
rxn01044_c0	<=>	c0	TBepi2057.genome.CDS.1274	D-Xylose ketol-isomerase_c0	Unknown	Unknown	None	(1) cpd00154[c0] <=> (1) cpd00259[c0]
rxn12846_c0	<=>	c0	(TBepi2057.genome.CDS.1840) or ((TBepi2057.genome.CDS.1684) or (TBepi2057.genome.CDS.1552) or (TBepi2057.genome.CDS.1313))	Gly-Phe aminopeptidase_c0	Unknown	Unknown	None	(1) cpd15605[c0] + (1) cpd00001[c0] <=> (1) cpd00066[c0] + (1) cpd00033[c0]
rxn05161_c0	=>	c0	(TBepi2057.genome.CDS.1510) or (TBepi2057.genome.CDS.1508) or (TBepi2057.genome.CDS.1509) or (TBepi2057.genome.CDS.1511)	L-Leucine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00107[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00107[c0]
rxn08976_c0	=>	c0	(TBepi2057.genome.CDS.1084) or (TBepi2057.genome.CDS.127)	NADH dehydrogenase (demethylmenaquinone-8 & 0 protons)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd15352[c0] => (1) cpd00003[c0] + (1) cpd15353[c0]
rxn02789_c0	<=>	c0	(TBepi2057.genome.CDS.1856) or (TBepi2057.genome.CDS.1855)	2-Isopropylmalate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd01646[c0] <=> (1) cpd01710[c0] + (1) cpd00001[c0]
rxn05383_c0	<=>	c0	TBepi2057.genome.CDS.1147	3-methylbutanoyl-CoA:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11493[c0] + (1) cpd01882[c0] <=> (1) cpd11520[c0] + (1) cpd00010[c0]
rxn01331_c0	=>	c0	TBepi2057.genome.CDS.1263	D-erythrose 4-phosphate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00236[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02147[c0]
rxn10042_c0	<=>	c0	() and () and (TBepi2057.genome.CDS.1681) and () and (TBepi2057.genome.CDS.1678) and (TBepi2057.genome.CDS.1679) and (TBepi2057.genome.CDS.1680) and () and (TBepi2057.genome.CDS.1677)	ATP synthase (four protons for one ATP)_c0	Unknown	Unknown	None	(4) cpd00067[e0] + (1) cpd00009[c0] + (1) cpd00008[c0] <=> (1) cpd00002[c0] + (3) cpd00067[c0] + (1) cpd00001[c0]
rxn00800_c0	<=>	c0	TBepi2057.genome.CDS.1010	N6-(1,2-Dicarboxyethyl)AMP AMP-lyase_c0	Unknown	Unknown	None	(1) cpd02375[c0] <=> (1) cpd00018[c0] + (1) cpd00106[c0]
rxn01343_c0	<=>	c0	TBepi2057.genome.CDS.1254	ATP:Sedoheptulose 7-phosphate 1-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00238[c0] + (1) cpd00002[c0] <=> (1) cpd00008[c0] + (1) cpd00349[c0]
rxn00484_c0	=>	c0	TBepi2057.genome.CDS.1301	L-Tryptophan decarboxy-lyase_c0	Unknown	Unknown	None	(1) cpd00065[c0] + (1) cpd00067[c0] => (1) cpd00318[c0] + (1) cpd00011[c0]
rxn05441_c0	=>	c0	TBepi2057.genome.CDS.1446	9-methyl-trans-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11531[c0] => (1) cpd11532[c0] + (1) cpd00003[c0]
rxn05426_c0	<=>	c0	TBepi2057.genome.CDS.1447	12-methyl-3-oxo-tridecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11562[c0] + (1) cpd00067[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11563[c0]
rxn02314_c0	<=>	c0	TBepi2057.genome.CDS.1254	ATP:D-tagatose-6-phosphate 1-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00805[c0] <=> (1) cpd00008[c0] + (1) cpd02371[c0]
rxn00179_c0	<=>	c0	(TBepi2057.genome.CDS.1472) or (TBepi2057.genome.CDS.1450)	ATP:L-glutamate 5-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00023[c0] <=> (1) cpd02097[c0] + (1) cpd00008[c0]
rxn01465_c0	<=>	c0	TBepi2057.genome.CDS.1600	(S)-Dihydroorotate amidohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00282[c0] <=> (1) cpd00067[c0] + (1) cpd00343[c0]
rxn05364_c0	<=>	c0	TBepi2057.genome.CDS.1447	6-methyl-3-oxo-octanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11500[c0] + (1) cpd00005[c0] <=> (1) cpd11501[c0] + (1) cpd00006[c0]
rxn00863_c0	=>	c0	TBepi2057.genome.CDS.1209	L-Histidinal:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd01324[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00119[c0] + (1) cpd00004[c0]
rxn09978_c0	<=>	c0	TBepi2057.genome.CDS.1282	beta-glucosidase (methyl-alpha-D-glucoside)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd15584[c0] <=> (1) cpd00027[c0] + (1) cpd00116[c0]
rxn00223_c0	<=>	c0	TBepi2057.genome.CDS.1274	xylose isomerase_c0	Unknown	Unknown	None	(1) cpd00027[c0] <=> (1) cpd00082[c0]
rxn00209_c0	=>	c0	TBepi2057.genome.CDS.1093	Pyridoxine 5-phosphate:oxygen oxidoreductase (deaminating)_c0	Unknown	Unknown	None	(1) cpd00007[c0] + (1) cpd00478[c0] => (1) cpd00016[c0] + (1) cpd00025[c0]
rxn01800_c0	=>	c0	TBepi2057.genome.CDS.1527	Deoxycytidine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd00654[c0] => (1) cpd00412[c0] + (1) cpd00013[c0]
rxn10217_c0	=>	c0	(TBepi2057.genome.CDS.1306) or (TBepi2057.genome.CDS.984)	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15674[c0] + (1) cpd11437[c0] => (1) cpd15680[c0] + (1) cpd00010[c0]
rxn09449_c0	=>	c0	(TBepi2057.genome.CDS.980) or (TBepi2057.genome.CDS.981)	fatty-acid--CoA ligase (octadecanoate)_c0	Unknown	Unknown	None	(1) cpd01080[c0] + (1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00010[c0] => (1) cpd00018[c0] + (1) cpd00012[c0] + (1) cpd00327[c0]
rxn03436_c0	<=>	c0	TBepi2057.genome.CDS.1457	(S)-2-Aceto-2-hydroxybutanoate:NADP+ oxidoreductase (isomerizing)_c0	Unknown	Unknown	None	(1) cpd00498[c0] <=> (1) cpd10162[c0]
rxn08756_c0	=>	c0	TBepi2057.genome.CDS.1176	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd08615[c0] => (1) cpd00113[c0] + (1) cpd00001[c0] + (1) cpd00003[c0]
rxn00423_c0	=>	c0	TBepi2057.genome.CDS.1848	serine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00054[c0] + (1) cpd00022[c0] => (1) cpd00010[c0] + (1) cpd00722[c0]
rxn05430_c0	<=>	c0	TBepi2057.genome.CDS.1447	14-methyl-3-oxo-pentadecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11566[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11567[c0]
rxn08307_c0	<=>	c0	TBepi2057.genome.CDS.1059	CDP-diacylglycerol synthetase (n-C14:0)_c0	Unknown	Unknown	None	(1) cpd15522[c0] + (1) cpd00052[c0] <=> (1) cpd15423[c0] + (1) cpd00012[c0]
rxn02201_c0	=>	c0	TBepi2057.genome.CDS.1632	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-_c0	Unknown	Unknown	None	(1) cpd02920[c0] + (1) cpd00443[c0] => (1) cpd00683[c0] + (1) cpd00012[c0]
rxn05555_c0	=>	c0		iron (II) transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd10515[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd10515[c0] + (1) cpd00008[c0]
rxn02159_c0	<=>	c0	TBepi2057.genome.CDS.1209	L-Histidinol:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00641[c0] + (1) cpd00003[c0] <=> (1) cpd01324[c0] + (1) cpd00067[c0] + (1) cpd00004[c0]
rxn00727_c0	=>	c0	(TBepi2057.genome.CDS.1942) and (TBepi2057.genome.CDS.1216)	Chorismate pyruvate-lyase (amino-accepting)_c0	Unknown	Unknown	None	(1) cpd00053[c0] + (1) cpd00216[c0] => (1) cpd00067[c0] + (1) cpd00020[c0] + (1) cpd00023[c0] + (1) cpd00093[c0]
rxn03891_c0	=>	c0	TBepi2057.genome.CDS.1834	trans-hexaprenyltranstransferase_c0	Unknown	Unknown	None	(1) cpd00906[c0] + (1) cpd00113[c0] => (1) cpd02590[c0] + (1) cpd00012[c0]
rxn05413_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	4-methyl-pentanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11492[c0] + (1) cpd11549[c0] => (1) cpd11550[c0] + (1) cpd11493[c0] + (1) cpd00011[c0]
rxn05348_c0	=>	c0	(TBepi2057.genome.CDS.1146) and (TBepi2057.genome.CDS.1144)	Decanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein]_c0	Unknown	Unknown	None	(1) cpd11474[c0] + (1) cpd00067[c0] + (1) cpd11492[c0] => (1) cpd11489[c0] + (1) cpd11493[c0] + (1) cpd00011[c0]
rxn02914_c0	<=>	c0	TBepi2057.genome.CDS.1092	3-Phosphoserine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00738[c0] + (1) cpd00024[c0] <=> (1) cpd02069[c0] + (1) cpd00023[c0]
rxn00175_c0	<=>	c0	TBepi2057.genome.CDS.1015	Acetate:CoA ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00029[c0] + (1) cpd00010[c0] <=> (1) cpd00018[c0] + (1) cpd00012[c0] + (1) cpd00022[c0]
rxn10264_c0	<=>	c0	(TBepi2057.genome.CDS.1190) or (TBepi2057.genome.CDS.1416) or (TBepi2057.genome.CDS.1360)	isohexadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15688[c0] + (1) cpd00080[c0] <=> (1) cpd15721[c0] + (1) cpd00046[c0]
rxn05445_c0	=>	c0	TBepi2057.genome.CDS.1446	4-methyl-trans-pent-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd11548[c0] => (1) cpd00003[c0] + (1) cpd11549[c0]
rxn01647_c0	<=>	c0	TBepi2057.genome.CDS.1522	Nicotinate D-ribonucleoside:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd03471[c0] + (1) cpd00009[c0] <=> (1) cpd00475[c0] + (1) cpd00218[c0]
rxn01146_c0	<=>	c0	TBepi2057.genome.CDS.1526	Thymidine:orthophosphate deoxyribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00184[c0] + (1) cpd00009[c0] <=> (1) cpd00151[c0] + (1) cpd00509[c0]
rxn12642_c0	<=>	c0	(TBepi2057.genome.CDS.1840) or ((TBepi2057.genome.CDS.1684) or (TBepi2057.genome.CDS.1552) or (TBepi2057.genome.CDS.1313))	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11584[c0] <=> (1) cpd00119[c0] + (1) cpd00035[c0]
rxn00881_c0	=>	c0	TBepi2057.genome.CDS.1245	myo-Inositol 1-phosphate phosphahydrolase_c0	Unknown	Unknown	None	(1) cpd00867[c0] + (1) cpd00001[c0] => (1) cpd00121[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn05247_c0	=>	c0	(TBepi2057.genome.CDS.980) or (TBepi2057.genome.CDS.981)	FACOAL140(ISO)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd11430[c0] + (1) cpd00010[c0] => (1) cpd00018[c0] + (1) cpd00012[c0] + (1) cpd11435[c0]
rxn00986_c0	<=	c0	TBepi2057.genome.CDS.1015	Propanoate:CoA ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00141[c0] <= (1) cpd00012[c0] + (1) cpd03560[c0]
rxn02504_c0	<=>	c0	TBepi2057.genome.CDS.1631	2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-_c0	Unknown	Unknown	None	(1) cpd02961[c0] <=> (1) cpd00954[c0] + (1) cpd00229[c0]
rxn01672_c0	=>	c0	TBepi2057.genome.CDS.1699	dCTP aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd00356[c0] => (1) cpd00358[c0] + (1) cpd00013[c0]
rxn10473_c0	<=>	c0		chlorideion transport out via diffusion_c0	Unknown	Unknown	None	(1) cpd00099[e0] <=> (1) cpd00099[c0]
rxn05223_c0	=>	c0	TBepi2057.genome.CDS.1836	Biotin ABC transporter_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00104[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00104[c0] + (1) cpd00008[c0]
rxn08975_c0	=>	c0	(TBepi2057.genome.CDS.1084) or (TBepi2057.genome.CDS.127)	NADH dehydrogenase (ubiquinone-8 )_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd15560[c0] + (1) cpd00004[c0] => (1) cpd15561[c0] + (1) cpd00003[c0]
rxn05534_c0	=>	c0	(TBepi2057.genome.CDS.1614) or (TBepi2057.genome.CDS.1803)	Dipeptide transport via ABC system (gly-glu)_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd11592[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd11592[c0] + (1) cpd00008[c0]
rxn05446_c0	=>	c0	TBepi2057.genome.CDS.1446	6-methyl-trans-hept-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11552[c0] + (1) cpd00004[c0] => (1) cpd00003[c0] + (1) cpd11553[c0]
rxn05618_c0	=>	c0	TBepi2057.genome.CDS.1689	manganese transport in via proton symport_c0	Unknown	Unknown	None	(1) cpd00067[e0] + (1) cpd00030[e0] => (1) cpd00067[c0] + (1) cpd00030[c0]
rxn05435_c0	=>	c0	TBepi2057.genome.CDS.1446	8-methyl-trans-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd11506[c0] + (1) cpd00067[c0] + (1) cpd00004[c0] => (1) cpd11507[c0] + (1) cpd00003[c0]
rxn01358_c0	<=>	c0	TBepi2057.genome.CDS.1522	inosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00246[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] <=> (1) cpd00475[c0] + (1) cpd00226[c0]
rxn00692_c0	<=>	c0	TBepi2057.genome.CDS.1580	5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00125[c0] + (1) cpd00033[c0] <=> (1) cpd00087[c0] + (1) cpd00054[c0]
rxn09108_c0	<=>	c0	(TBepi2057.genome.CDS.1190) or (TBepi2057.genome.CDS.1416) or (TBepi2057.genome.CDS.1360)	Phosphatidylglycerol synthase (n-C12:0)_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15417[c0] <=> (1) cpd15542[c0] + (1) cpd00046[c0]
rxn03068_c0	<=>	c0	TBepi2057.genome.CDS.1457	(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd02498[c0] <=> (1) cpd00067[c0] + (1) cpd02569[c0] + (1) cpd00005[c0]
rxn08971_c0	=>	c0	(TBepi2057.genome.CDS.1084) or (TBepi2057.genome.CDS.127)	NADH dehydrogenase (menaquinone-8 & 0 protons)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd15500[c0] => (1) cpd00003[c0] + (1) cpd15499[c0]
rxn01303_c0	=>	c0	TBepi2057.genome.CDS.1758	Acetyl-CoA:L-homoserine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00227[c0] + (1) cpd00022[c0] => (1) cpd00790[c0] + (1) cpd00010[c0]
rxn12634_c0	<=>	c0	(TBepi2057.genome.CDS.1840) or ((TBepi2057.genome.CDS.1684) or (TBepi2057.genome.CDS.1552) or (TBepi2057.genome.CDS.1313))	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11592[c0] <=> (1) cpd00023[c0] + (1) cpd00033[c0]
rxn05456_c0	<=>	c0	TBepi2057.genome.CDS.1147	14-methyl-pentadecanoyl-ACP:[acyl-carrier-protein] transferase_c0	Unknown	Unknown	None	(1) cpd11569[c0] + (1) cpd00010[c0] <=> (1) cpd11493[c0] + (1) cpd11441[c0]
rxn10261_c0	<=>	c0	(TBepi2057.genome.CDS.1190) or (TBepi2057.genome.CDS.1416) or (TBepi2057.genome.CDS.1360)	isotetradecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15685[c0] <=> (1) cpd15718[c0] + (1) cpd00046[c0]
rxn00907_c0	<=>	c0	(TBepi2057.genome.CDS.1036) and (TBepi2057.genome.CDS.1036)	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00125[c0] <=> (1) cpd00347[c0] + (1) cpd00005[c0]
rxn05410_c0	<=>	c0	TBepi2057.genome.CDS.1447	4-methyl-3-oxo-pentanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11546[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11547[c0]
rxn00278_c0	<=>	c0	TBepi2057.genome.CDS.1569	L-Alanine:NAD+ oxidoreductase (deaminating)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd00035[c0] <=> (1) cpd00067[c0] + (1) cpd00020[c0] + (1) cpd00013[c0] + (1) cpd00004[c0]
