id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn00338_c0	=>	c0	(acIB-AMD-7.genome.CDS.1496) or (acIB-AMD-7.genome.CDS.1351)	L-aspartate oxidase_c0	Unknown	Unknown	None	(1) cpd00041[c0] + (1) cpd00007[c0] => (1) cpd00067[c0] + (1) cpd03470[c0] + (1) cpd00025[c0]
rxn02831_c0	=>	c0	acIB-AMD-7.genome.CDS.1400	O-Succinylbenzoate:CoA ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd01772[c0] + (1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00010[c0] => (1) cpd00018[c0] + (1) cpd02021[c0] + (1) cpd00012[c0]
rxn03136_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1192) or (acIB-AMD-7.genome.CDS.1532)	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole_c0	Unknown	Unknown	None	(1) cpd02921[c0] <=> (1) cpd02851[c0] + (1) cpd00106[c0]
rxn01137_c0	=>	c0	(acIB-AMD-7.genome.CDS.1488) or (acIB-AMD-7.genome.CDS.1287)	Adenosine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd00182[c0] => (1) cpd00246[c0] + (1) cpd00013[c0]
rxn04996_c0	<=	c0	acIB-AMD-7.genome.CDS.1240	dimethyallyl diphosphate:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00001[c0] + (1) cpd00202[c0] <= (1) cpd00067[c0] + (1) cpd08615[c0] + (1) cpd00005[c0]
rxn00726_c0	=>	c0	(acIB-AMD-7.genome.CDS.1037) and ()	Chorismate pyruvate-lyase (amino-accepting)_c0	Unknown	Unknown	None	(1) cpd00013[c0] + (1) cpd00216[c0] => (1) cpd00067[c0] + (1) cpd00020[c0] + (1) cpd00001[c0] + (1) cpd00093[c0]
rxn10218_c0	=>	c0	acIB-AMD-7.genome.CDS.1835	anteisopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd11439[c0] + (1) cpd15675[c0] => (1) cpd15681[c0] + (1) cpd00010[c0]
rxn03884_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1124) and (acIB-AMD-7.genome.CDS.1124)	2-dehydro-3-deoxy-D-gluconate-6-phosphate_c0	Unknown	Unknown	None	(1) cpd02711[c0] <=> (1) cpd00102[c0] + (1) cpd00020[c0]
rxn00650_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	membrane alanyl aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd01017[c0] <=> (1) cpd00084[c0] + (1) cpd00033[c0]
rxn01241_c0	<=>	c0	acIB-AMD-7.genome.CDS.1752	Dihydrolipoamide:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00449[c0] + (1) cpd00003[c0] <=> (1) cpd00213[c0] + (1) cpd00067[c0] + (1) cpd00004[c0]
rxn00836_c0	<=	c0	acIB-AMD-7.genome.CDS.1503	IMP:pyrophosphate phosphoribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00114[c0] + (1) cpd00012[c0] <= (1) cpd00226[c0] + (1) cpd00103[c0]
rxn00776_c0	=>	c0	() and () and () and (acIB-AMD-7.genome.CDS.1310) and () and (acIB-AMD-7.genome.CDS.1948)	Uracil hydro-lyase (adding D-ribose 5-phosphate)_c0	Unknown	Unknown	None	(1) cpd00092[c0] + (1) cpd00101[c0] => (1) cpd00001[c0] + (1) cpd00859[c0]
rxn09110_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1427) or (acIB-AMD-7.genome.CDS.1822)	Phosphatidylglycerol synthase (n-C14:1)_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15422[c0] <=> (1) cpd15544[c0] + (1) cpd00046[c0]
rxn12646_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11580[c0] <=> (1) cpd00053[c0] + (1) cpd00033[c0]
rxn09296_c0	=>	c0	acIB-AMD-7.genome.CDS.1715	hydrogen peroxide reductase (thioredoxin)_c0	Unknown	Unknown	None	(1) cpd11421[c0] + (1) cpd00025[c0] => (1) cpd11420[c0] + (2) cpd00001[c0]
rxn01255_c0	=>	c0	(acIB-AMD-7.genome.CDS.1897) or (acIB-AMD-7.genome.CDS.1022)	5-O-(1-Carboxyvinyl)-3-phosphoshikimate phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd00932[c0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00216[c0]
rxn03194_c0	<=>	c0	((acIB-AMD-7.genome.CDS.994) or (acIB-AMD-7.genome.CDS.974)) and ()	(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)_c0	Unknown	Unknown	None	(1) cpd03049[c0] + (1) cpd00094[c0] <=> (1) cpd00498[c0] + (1) cpd00056[c0]
rxn01360_c0	=>	c0	(acIB-AMD-7.genome.CDS.1373) and (acIB-AMD-7.genome.CDS.1374)	(S)-Dihydroorotate:oxygen oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00282[c0] + (1) cpd00007[c0] => (1) cpd00247[c0] + (1) cpd00025[c0]
rxn03958_c0	<=>	c0	acIB-AMD-7.genome.CDS.1770	1-Deoxy-D-xylulose-5-phosphate isomeroreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd08286[c0] <=> (1) cpd00067[c0] + (1) cpd08289[c0] + (1) cpd00005[c0]
rxn10222_c0	<=>	c0	acIB-AMD-7.genome.CDS.1932	isotetradecanoyl-phosphatidate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd15679[c0] + (1) cpd00052[c0] <=> (1) cpd15685[c0] + (1) cpd00012[c0]
rxn00758_c0	=>	c0	acIB-AMD-7.genome.CDS.1040	sn-Glycero-3-phosphocholine glycerophosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00507[c0] + (1) cpd00001[c0] => (1) cpd00080[c0] + (1) cpd00098[c0]
rxn00328_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1124) and (acIB-AMD-7.genome.CDS.1124)	4-Hydroxy-2-oxoglutarate glyoxylate-lyase_c0	Unknown	Unknown	None	(1) cpd00830[c0] <=> (1) cpd00020[c0] + (1) cpd00040[c0]
rxn05336_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	(3R)-3-Hydroxypalmitoyl-[acyl-carrier-protein]:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11481[c0] + (1) cpd00006[c0] <=> (1) cpd11485[c0] + (1) cpd00067[c0] + (1) cpd00005[c0]
rxn01485_c0	<=>	c0	acIB-AMD-7.genome.CDS.1433	D-Glucosamine 1-phosphate 1,6-phosphomutase_c0	Unknown	Unknown	None	(1) cpd03671[c0] <=> (1) cpd00288[c0]
rxn13784_c0	=>	c0	() and () and (acIB-AMD-7.genome.CDS.1782) and () and () and () and () and () and () and () and ((acIB-AMD-7.genome.CDS.1209) or (acIB-AMD-7.genome.CDS.1731)) and () and (acIB-AMD-7.genome.CDS.1764)	RNA transcription_c0	Unknown	Unknown	None	 => (1) cpd17043[c0]
rxn01987_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1111) or (acIB-AMD-7.genome.CDS.1666)	Deoxyribokinase_c0	Unknown	Unknown	None	(1) cpd00510[c0] + (1) cpd00008[c0] <=> (1) cpd00002[c0] + (1) cpd01242[c0]
rxn01629_c0	<=>	c0	acIB-AMD-7.genome.CDS.1105	(S)-4-Amino-5-oxopentanoate 4,5-aminomutase_c0	Unknown	Unknown	None	(1) cpd00338[c0] <=> (1) cpd02345[c0]
rxn05179_c0	=>	c0	(acIB-AMD-7.genome.CDS.1317) or ((acIB-AMD-7.genome.CDS.1438) or (acIB-AMD-7.genome.CDS.1319)) or ((acIB-AMD-7.genome.CDS.1318) or (acIB-AMD-7.genome.CDS.1437)) or ((acIB-AMD-7.genome.CDS.1439) or (acIB-AMD-7.genome.CDS.1316))	L-Isoleucine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00322[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00322[c0]
rxn01123_c0	<=>	c0	acIB-AMD-7.genome.CDS.1125	ATP:2-dehydro-3-deoxy-D-gluconate 6-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00176[c0] + (1) cpd00002[c0] <=> (1) cpd02711[c0] + (1) cpd00008[c0]
rxn00526_c0	=>	c0	acIB-AMD-7.genome.CDS.1825	L-arogenate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00616[c0] => (1) cpd00011[c0] + (1) cpd00069[c0] + (1) cpd00005[c0]
rxn08086_c0	=>	c0	acIB-AMD-7.genome.CDS.1835	1-hexadecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:0)_c0	Unknown	Unknown	None	(1) cpd15327[c0] + (1) cpd15277[c0] => (1) cpd11493[c0] + (1) cpd15524[c0]
rxn01548_c0	<=>	c0	acIB-AMD-7.genome.CDS.1630	guanosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00311[c0] <=> (1) cpd00475[c0] + (1) cpd00207[c0]
rxn02946_c0	=>	c0	acIB-AMD-7.genome.CDS.1144	cis-4-Hydroxy-D-proline:oxygen oxidoreductase (deaminating)_c0	Unknown	Unknown	None	(1) cpd02175[c0] + (1) cpd00007[c0] => (1) cpd02626[c0] + (1) cpd00025[c0]
rxn00785_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1586) or (acIB-AMD-7.genome.CDS.1634) or (acIB-AMD-7.genome.CDS.1327)	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00072[c0] <=> (1) cpd00236[c0] + (1) cpd00198[c0]
rxn00011_c0	<=	c0	((acIB-AMD-7.genome.CDS.994) or (acIB-AMD-7.genome.CDS.974)) and ()	pyruvate:thiamin diphosphate acetaldehydetransferase_c0	Unknown	Unknown	None	(1) cpd03049[c0] + (1) cpd00011[c0] <= (1) cpd00067[c0] + (1) cpd00020[c0] + (1) cpd00056[c0]
rxn00292_c0	=>	c0	acIB-AMD-7.genome.CDS.1185	UDP-N-acetyl-D-glucosamine 2-epimerase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00037[c0] => (1) cpd00014[c0] + (1) cpd00492[c0]
rxn00196_c0	=>	c0	acIB-AMD-7.genome.CDS.1854	2,5-dioxopentanoate:NADP+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00340[c0] + (1) cpd00006[c0] + (1) cpd00001[c0] => (2) cpd00067[c0] + (1) cpd00024[c0] + (1) cpd00005[c0]
rxn05466_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1213) or (acIB-AMD-7.genome.CDS.1735) or (acIB-AMD-7.genome.CDS.1279)	Ammonia transport via diffusion_c0	Unknown	Unknown	None	(1) cpd00013[e0] <=> (1) cpd00013[c0]
rxn08707_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1508) or (acIB-AMD-7.genome.CDS.1451)	Heme O synthase_c0	Unknown	Unknown	None	(1) cpd00028[c0] + (1) cpd00001[c0] + (1) cpd00350[c0] <=> (1) cpd00012[c0] + (1) cpd11313[c0]
rxn00927_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1295) or (acIB-AMD-7.genome.CDS.1292)	Adenosine ribohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00182[c0] <=> (1) cpd00105[c0] + (1) cpd00128[c0]
rxn01513_c0	<=>	c0	acIB-AMD-7.genome.CDS.1461	ATP:dTMP phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00298[c0] <=> (1) cpd00297[c0] + (1) cpd00008[c0]
rxn01870_c0	<=>	c0	acIB-AMD-7.genome.CDS.1578	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase_c0	Unknown	Unknown	None	(1) cpd00802[c0] <=> (1) cpd00448[c0] + (1) cpd00095[c0]
rxn04954_c0	<=>	c0	acIB-AMD-7.genome.CDS.1275	5-methyltetrahydrofolate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00345[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd00125[c0]
rxn00781_c0	<=>	c0	acIB-AMD-7.genome.CDS.1593	D-Glyceraldehyde-3-phosphate:NAD+ oxidoreductase(phosphorylating)_c0	Unknown	Unknown	None	(1) cpd00102[c0] + (1) cpd00009[c0] + (1) cpd00003[c0] <=> (1) cpd00004[c0] + (1) cpd00203[c0]
rxn00973_c0	<=>	c0	() and () and () and () and (acIB-AMD-7.genome.CDS.1569)	citrate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00137[c0] <=> (1) cpd00260[c0]
rxn01985_c0	<=>	c0	acIB-AMD-7.genome.CDS.1630	Deoxyinosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd03279[c0] + (1) cpd00009[c0] <=> (1) cpd00226[c0] + (1) cpd00509[c0]
rxn00702_c0	<=>	c0	acIB-AMD-7.genome.CDS.993	CTP:D-glucose-1-phosphate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd00089[c0] + (1) cpd00052[c0] <=> (1) cpd00012[c0] + (1) cpd00390[c0]
rxn09113_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1427) or (acIB-AMD-7.genome.CDS.1822)	Phosphatidylglycerol synthase (n-C18:0)_c0	Unknown	Unknown	None	(1) cpd15421[c0] + (1) cpd00080[c0] <=> (1) cpd15547[c0] + (1) cpd00046[c0]
rxn01828_c0	=>	c0	acIB-AMD-7.genome.CDS.1856	L-Arabinonate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00427[c0] => (1) cpd00001[c0] + (1) cpd00520[c0]
rxn12846_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	Gly-Phe aminopeptidase_c0	Unknown	Unknown	None	(1) cpd15605[c0] + (1) cpd00001[c0] <=> (1) cpd00066[c0] + (1) cpd00033[c0]
rxn05161_c0	=>	c0	(acIB-AMD-7.genome.CDS.1317) or ((acIB-AMD-7.genome.CDS.1438) or (acIB-AMD-7.genome.CDS.1319)) or ((acIB-AMD-7.genome.CDS.1318) or (acIB-AMD-7.genome.CDS.1437)) or ((acIB-AMD-7.genome.CDS.1439) or (acIB-AMD-7.genome.CDS.1316))	L-Leucine-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd00107[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd00107[c0]
rxn02789_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1833) or (acIB-AMD-7.genome.CDS.1832)	2-Isopropylmalate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd01646[c0] <=> (1) cpd01710[c0] + (1) cpd00001[c0]
rxn01331_c0	=>	c0	acIB-AMD-7.genome.CDS.1593	D-erythrose 4-phosphate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00236[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02147[c0]
rxn00800_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1192) or (acIB-AMD-7.genome.CDS.1532)	N6-(1,2-Dicarboxyethyl)AMP AMP-lyase_c0	Unknown	Unknown	None	(1) cpd02375[c0] <=> (1) cpd00018[c0] + (1) cpd00106[c0]
rxn08792_c0	=>	c0	(acIB-AMD-7.genome.CDS.1121) or (acIB-AMD-7.genome.CDS.1908) or (acIB-AMD-7.genome.CDS.1712)	L-Lactate dehydrogenase (ubiquinone)_c0	Unknown	Unknown	None	(1) cpd15560[c0] + (1) cpd00159[c0] => (1) cpd15561[c0] + (1) cpd00020[c0]
rxn05426_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	12-methyl-3-oxo-tridecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd11562[c0] + (1) cpd00067[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11563[c0]
rxn01465_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1031) or (acIB-AMD-7.genome.CDS.1370)	(S)-Dihydroorotate amidohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00282[c0] <=> (1) cpd00067[c0] + (1) cpd00343[c0]
rxn05364_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	6-methyl-3-oxo-octanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11500[c0] + (1) cpd00005[c0] <=> (1) cpd11501[c0] + (1) cpd00006[c0]
rxn01299_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1295) or (acIB-AMD-7.genome.CDS.1292)	Inosine ribohydrolase_c0	Unknown	Unknown	None	(1) cpd00246[c0] + (1) cpd00001[c0] <=> (1) cpd00226[c0] + (1) cpd00105[c0]
rxn00209_c0	=>	c0	acIB-AMD-7.genome.CDS.1605	Pyridoxine 5-phosphate:oxygen oxidoreductase (deaminating)_c0	Unknown	Unknown	None	(1) cpd00007[c0] + (1) cpd00478[c0] => (1) cpd00016[c0] + (1) cpd00025[c0]
rxn01800_c0	=>	c0	(acIB-AMD-7.genome.CDS.1286) or (acIB-AMD-7.genome.CDS.1486)	Deoxycytidine aminohydrolase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00001[c0] + (1) cpd00654[c0] => (1) cpd00412[c0] + (1) cpd00013[c0]
rxn10217_c0	=>	c0	acIB-AMD-7.genome.CDS.1835	isopentadecanoyl-1-acylglycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd15674[c0] + (1) cpd11437[c0] => (1) cpd15680[c0] + (1) cpd00010[c0]
rxn08756_c0	=>	c0	acIB-AMD-7.genome.CDS.1240	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd08615[c0] => (1) cpd00113[c0] + (1) cpd00001[c0] + (1) cpd00003[c0]
rxn05430_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	14-methyl-3-oxo-pentadecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11566[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11567[c0]
rxn03248_c0	<=>	c0	acIB-AMD-7.genome.CDS.1566	Hexanoyl-CoA:acetyl-CoA C-acyltransferase_c0	Unknown	Unknown	None	(1) cpd03124[c0] + (1) cpd00022[c0] <=> (1) cpd03121[c0] + (1) cpd00010[c0]
rxn08307_c0	<=>	c0	acIB-AMD-7.genome.CDS.1932	CDP-diacylglycerol synthetase (n-C14:0)_c0	Unknown	Unknown	None	(1) cpd15522[c0] + (1) cpd00052[c0] <=> (1) cpd15423[c0] + (1) cpd00012[c0]
rxn02201_c0	=>	c0	(acIB-AMD-7.genome.CDS.1347) or (acIB-AMD-7.genome.CDS.1500)	2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine-_c0	Unknown	Unknown	None	(1) cpd02920[c0] + (1) cpd00443[c0] => (1) cpd00683[c0] + (1) cpd00012[c0]
rxn05555_c0	=>	c0		iron (II) transport via ABC system_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd10515[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd10515[c0] + (1) cpd00008[c0]
rxn00727_c0	=>	c0	(acIB-AMD-7.genome.CDS.1037) and ()	Chorismate pyruvate-lyase (amino-accepting)_c0	Unknown	Unknown	None	(1) cpd00053[c0] + (1) cpd00216[c0] => (1) cpd00067[c0] + (1) cpd00020[c0] + (1) cpd00023[c0] + (1) cpd00093[c0]
rxn02914_c0	<=>	c0	acIB-AMD-7.genome.CDS.1603	3-Phosphoserine:2-oxoglutarate aminotransferase_c0	Unknown	Unknown	None	(1) cpd00738[c0] + (1) cpd00024[c0] <=> (1) cpd02069[c0] + (1) cpd00023[c0]
rxn01300_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1799) or (acIB-AMD-7.genome.CDS.1973)	ATP:L-homoserine O-phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00227[c0] <=> (1) cpd00809[c0] + (1) cpd00008[c0]
rxn00175_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1534) or (acIB-AMD-7.genome.CDS.1180)	Acetate:CoA ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00029[c0] + (1) cpd00010[c0] <=> (1) cpd00018[c0] + (1) cpd00012[c0] + (1) cpd00022[c0]
rxn00950_c0	=>	c0	acIB-AMD-7.genome.CDS.1862	Cystathionine L-homocysteine-lyase (deaminating)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00424[c0] => (1) cpd00020[c0] + (1) cpd00013[c0] + (1) cpd00135[c0]
rxn10264_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1427) or (acIB-AMD-7.genome.CDS.1822)	isohexadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15688[c0] + (1) cpd00080[c0] <=> (1) cpd15721[c0] + (1) cpd00046[c0]
rxn01647_c0	<=>	c0	acIB-AMD-7.genome.CDS.1630	Nicotinate D-ribonucleoside:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd03471[c0] + (1) cpd00009[c0] <=> (1) cpd00475[c0] + (1) cpd00218[c0]
rxn01146_c0	<=>	c0	acIB-AMD-7.genome.CDS.1487	Thymidine:orthophosphate deoxyribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00184[c0] + (1) cpd00009[c0] <=> (1) cpd00151[c0] + (1) cpd00509[c0]
rxn12642_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11584[c0] <=> (1) cpd00119[c0] + (1) cpd00035[c0]
rxn00986_c0	<=	c0	(acIB-AMD-7.genome.CDS.1534) or (acIB-AMD-7.genome.CDS.1180)	Propanoate:CoA ligase (AMP-forming)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd00002[c0] + (1) cpd00141[c0] <= (1) cpd00012[c0] + (1) cpd03560[c0]
rxn02504_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1499) or (acIB-AMD-7.genome.CDS.1348)	2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-_c0	Unknown	Unknown	None	(1) cpd02961[c0] <=> (1) cpd00954[c0] + (1) cpd00229[c0]
rxn10473_c0	<=>	c0		chlorideion transport out via diffusion_c0	Unknown	Unknown	None	(1) cpd00099[e0] <=> (1) cpd00099[c0]
rxn01226_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1295) or (acIB-AMD-7.genome.CDS.1292)	Guanosine ribohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00311[c0] <=> (1) cpd00207[c0] + (1) cpd00105[c0]
rxn01358_c0	<=>	c0	acIB-AMD-7.genome.CDS.1630	inosine:orthophosphate ribosyltransferase_c0	Unknown	Unknown	None	(1) cpd00246[c0] + (1) cpd00067[c0] + (1) cpd00009[c0] <=> (1) cpd00475[c0] + (1) cpd00226[c0]
rxn00692_c0	<=>	c0	acIB-AMD-7.genome.CDS.1967	5,10-Methylenetetrahydrofolate:glycine hydroxymethyltransferase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00125[c0] + (1) cpd00033[c0] <=> (1) cpd00087[c0] + (1) cpd00054[c0]
rxn09108_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1427) or (acIB-AMD-7.genome.CDS.1822)	Phosphatidylglycerol synthase (n-C12:0)_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15417[c0] <=> (1) cpd15542[c0] + (1) cpd00046[c0]
rxn01303_c0	=>	c0	acIB-AMD-7.genome.CDS.1783	Acetyl-CoA:L-homoserine O-acetyltransferase_c0	Unknown	Unknown	None	(1) cpd00227[c0] + (1) cpd00022[c0] => (1) cpd00790[c0] + (1) cpd00010[c0]
rxn12634_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1750) or (acIB-AMD-7.genome.CDS.742) or (acIB-AMD-7.genome.CDS.1618)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd11592[c0] <=> (1) cpd00023[c0] + (1) cpd00033[c0]
rxn10261_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1427) or (acIB-AMD-7.genome.CDS.1822)	isotetradecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd15685[c0] <=> (1) cpd15718[c0] + (1) cpd00046[c0]
rxn05410_c0	<=>	c0	(acIB-AMD-7.genome.CDS.1189) or (acIB-AMD-7.genome.CDS.1907) or (acIB-AMD-7.genome.CDS.1861) or (acIB-AMD-7.genome.CDS.1662) or (acIB-AMD-7.genome.CDS.1123)	4-methyl-3-oxo-pentanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11546[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11547[c0]
rxn00834_c0	<=>	c0	acIB-AMD-7.genome.CDS.1456	IMP:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00114[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00497[c0] + (1) cpd00004[c0]
rxn05293_c0	=>	c0	acIB-AMD-7.genome.CDS.1768	MECDPDH_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd08301[c0] + (1) cpd00004[c0] => (1) cpd00001[c0] + (1) cpd00003[c0] + (1) cpd08615[c0]
