cpd15604_c	cpd00033_c	rxn12845_c
cpd00107_c	cpd15604_c	rxn12845_c
cpd00033_c	cpd15604_c	rxn12845_c
cpd00114_c	cpd02884_c	rxn00832_c
cpd02884_c	cpd00114_c	rxn00832_c
cpd00367_c	cpd00249_c	rxn01368_c
cpd15524_c	cpd15419_c	rxn08309_c
cpd00052_c	cpd15419_c	rxn08309_c
cpd15419_c	cpd15524_c	rxn08309_c
cpd15419_c	cpd00052_c	rxn08309_c
cpd00052_c	cpd15420_c	rxn08312_c
cpd15527_c	cpd15420_c	rxn08312_c
cpd15420_c	cpd00052_c	rxn08312_c
cpd15420_c	cpd15527_c	rxn08312_c
cpd00102_c	cpd00016_c	rxn05144_c
cpd00171_c	cpd00016_c	rxn05144_c
cpd00062_c	cpd00052_c	rxn00410_c
cpd00052_c	cpd00062_c	rxn00410_c
cpd00219_c	cpd00143_c	rxn01000_c
cpd00182_c	cpd00128_c	rxn01138_c
cpd00182_c	cpd00475_c	rxn01138_c
cpd00128_c	cpd00182_c	rxn01138_c
cpd00475_c	cpd00182_c	rxn01138_c
cpd00134_c	cpd15524_c	rxn10211_c
cpd15327_c	cpd15524_c	rxn10211_c
cpd11585_c	cpd00035_c	rxn12641_c
cpd11585_c	cpd00033_c	rxn12641_c
cpd00035_c	cpd11585_c	rxn12641_c
cpd00033_c	cpd11585_c	rxn12641_c
cpd11593_c	cpd00035_c	rxn12633_c
cpd11593_c	cpd00041_c	rxn12633_c
cpd00035_c	cpd11593_c	rxn12633_c
cpd00041_c	cpd11593_c	rxn12633_c
cpd11440_c	cpd11441_c	rxn05250_c
cpd02021_c	cpd11217_c	rxn05024_c
cpd03666_c	cpd02978_c	rxn03174_c
cpd00041_c	cpd03470_c	rxn00338_c
cpd01772_c	cpd02021_c	rxn02831_c
cpd00182_c	cpd00246_c	rxn01137_c
cpd00142_c	cpd00279_c	rxn00988_c
cpd00216_c	cpd00093_c	rxn00726_c
cpd00216_c	cpd00020_c	rxn00726_c
cpd11492_c	cpd11493_c	rxn05345_c
cpd11492_c	cpd11491_c	rxn05345_c
cpd11468_c	cpd11493_c	rxn05345_c
cpd11468_c	cpd11491_c	rxn05345_c
cpd15675_c	cpd15681_c	rxn10218_c
cpd11439_c	cpd15681_c	rxn10218_c
cpd00347_c	cpd00201_c	rxn01211_c
cpd00201_c	cpd00347_c	rxn01211_c
cpd01017_c	cpd00084_c	rxn00650_c
cpd01017_c	cpd00033_c	rxn00650_c
cpd00084_c	cpd01017_c	rxn00650_c
cpd00033_c	cpd01017_c	rxn00650_c
cpd00103_c	cpd00114_c	rxn00836_c
cpd00226_c	cpd00114_c	rxn00836_c
cpd00092_c	cpd00859_c	rxn00776_c
cpd00101_c	cpd00859_c	rxn00776_c
cpd15422_c	cpd00046_c	rxn09110_c
cpd15422_c	cpd15544_c	rxn09110_c
cpd00080_c	cpd00046_c	rxn09110_c
cpd00080_c	cpd15544_c	rxn09110_c
cpd00046_c	cpd15422_c	rxn09110_c
cpd00046_c	cpd00080_c	rxn09110_c
cpd15544_c	cpd15422_c	rxn09110_c
cpd15544_c	cpd00080_c	rxn09110_c
cpd11580_c	cpd00053_c	rxn12646_c
